date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
2020-09-06,OR,5,0,45,2923,23,255
2020-09-06,PA,0,0,0,10218,64,691
2020-09-06,RI,0,6,7,1486,3,35
2020-09-06,SC,10,11,208,6635,129,663
2020-09-06,SD,0,11,0,974,0,220
2020-09-06,TN,3,20,299,19111,144,1764
2020-09-06,TX,64,0,1409,17422,0,2995
2020-09-06,UT,2,19,49,4097,0,388
2020-09-06,VA,1,32,232,11329,119,1199
2020-09-06,VT,0,0,0,915,0,1
2020-09-06,WA,0,-6,0,15886,34,507
2020-09-06,WI,0,22,96,4616,0,890
2020-09-06,WY,0,-4,0,0,0,26
2020-09-05,AK,2,4,0,2978,8,87
2020-09-05,AL,9,113,0,6150,0,1410
2020-09-05,AR,9,34,0,16485,78,548
2020-09-05,AZ,36,22,225,15012,131,835
2020-09-05,CA,153,0,1242,114397,0,4956
2020-09-05,CO,5,9,0,6270,0,334
2020-09-05,CT,0,0,0,0,0,0
2020-09-05,DC,0,0,22,4461,16,52
2020-09-05,DE,2,0,12,1850,0,140
2020-09-05,FL,60,246,0,20144,0,3593
2020-09-05,GA,46,99,0,26410,0,2194
2020-09-05,GU,1,0,14,577,0,52
2020-09-05,IA,20,0,94,5148,38,1028
2020-09-05,ID,10,19,50,1649,0,269
2020-09-05,IL,23,0,363,59129,151,2806
2020-09-05,IN,12,53,249,10574,77,1077
2020-09-05,KS,0,0,101,0,36,0
2020-09-05,KY,6,14,128,18592,0,787
2020-09-05,LA,0,0,0,0,96,0
2020-09-05,MA,16,12,48,20373,25,438
2020-09-05,MD,7,43,100,12214,0,776
2020-09-05,ME,0,1,2,5337,2,35
2020-09-05,MI,8,0,158,40125,71,896
2020-09-05,MN,4,41,133,8579,0,914
2020-09-05,MO,77,0,0,14584,113,1987
2020-09-05,MS,11,0,186,9456,111,539
2020-09-05,MT,2,3,0,917,0,145
2020-09-05,NC,50,0,254,20214,0,1561
2020-09-05,ND,5,6,18,1382,0,355
2020-09-05,NE,0,27,0,1740,0,192
2020-09-05,NH,0,1,0,1426,0,56
2020-09-05,NJ,7,20,69,0,31,384
2020-09-05,NM,6,0,0,5621,0,146
2020-09-05,NV,13,0,184,3799,114,390
2020-09-05,NY,2,0,115,98960,61,801
2020-09-05,OH,8,77,253,26984,136,1341
2020-09-05,OK,4,44,208,7731,0,1147
2020-09-05,OR,5,-14,45,5539,23,265
2020-09-05,PA,18,0,0,12202,66,963
2020-09-05,RI,3,22,9,3440,4,241
2020-09-05,SC,31,60,213,10979,128,964
2020-09-05,SD,3,6,0,1321,0,293
2020-09-05,TN,25,70,300,25325,146,1765
2020-09-05,TX,177,0,1409,35669,0,4486
2020-09-05,UT,1,16,49,4332,0,433
2020-09-05,VA,15,51,243,16780,121,948
2020-09-05,VT,0,0,0,853,0,5
2020-09-05,WA,8,14,0,15522,48,527
2020-09-05,WI,15,50,95,7075,0,999
2020-09-05,WY,0,0,0,0,0,17
2020-09-04,AK,0,0,0,3882,4,119
2020-09-04,AL,33,0,0,3331,0,1108
2020-09-04,AR,12,36,0,8899,86,1174
2020-09-04,AZ,41,24,236,13341,145,728
2020-09-04,CA,163,0,1235,127940,0,5106
2020-09-04,CO,11,21,0,6585,0,368
2020-09-04,CT,0,0,0,19286,0,156
2020-09-04,DC,2,0,23,4541,5,51
2020-09-04,DE,0,0,12,1995,0,99
2020-09-04,FL,103,243,0,19113,0,3147
2020-09-04,GA,63,143,0,19394,0,2066
2020-09-04,GU,1,0,11,563,0,59
2020-09-04,IA,6,0,87,6486,41,1091
2020-09-04,ID,0,7,45,2064,0,263
2020-09-04,IL,38,0,360,143905,155,5594
2020-09-04,IN,18,69,262,13359,78,1030
2020-09-04,KS,23,54,101,6678,36,1280
2020-09-04,KY,11,15,138,7224,0,792
2020-09-04,LA,14,0,0,14723,96,822
2020-09-04,MA,23,10,60,17340,26,212
2020-09-04,MD,11,46,108,13041,0,819
2020-09-04,ME,1,-1,5,5535,2,15
2020-09-04,MI,7,0,158,27477,75,1053
2020-09-04,MN,10,43,138,9076,0,843
2020-09-04,MO,17,0,0,12047,113,1605
2020-09-04,MS,22,0,178,0,115,823
2020-09-04,MT,3,2,0,4180,0,148
2020-09-04,NC,36,0,281,39214,0,2045
2020-09-04,ND,0,7,17,1513,0,340
2020-09-04,NE,5,6,0,4153,0,474
2020-09-04,NH,0,1,0,1367,0,21
2020-09-04,NJ,7,32,95,34258,40,493
2020-09-04,NM,3,2,0,5158,0,90
2020-09-04,NV,12,0,178,3058,112,489
2020-09-04,NY,5,0,116,92531,61,864
2020-09-04,OH,22,68,266,28725,134,1332
2020-09-04,OK,11,48,203,10336,0,1013
2020-09-04,OR,2,8,43,4482,26,261
2020-09-04,PA,10,0,0,11436,66,891
2020-09-04,RI,0,19,8,2273,4,100
2020-09-04,SC,39,67,230,10930,140,1629
2020-09-04,SD,1,10,0,1497,0,259
2020-09-04,TN,22,81,306,17180,146,1051
2020-09-04,TX,140,0,1433,36728,0,5482
2020-09-04,UT,5,19,54,4109,0,513
2020-09-04,VA,10,57,244,14186,128,1111
2020-09-04,VT,0,0,0,1283,0,10
2020-09-04,WA,10,39,0,21257,50,528
2020-09-04,WI,7,52,116,10204,0,1542
2020-09-04,WY,1,0,0,750,0,50
2020-09-03,AK,1,5,0,964,8,88
2020-09-03,AL,16,48,0,695,0,1046
2020-09-03,AR,20,45,0,0,91,1392
2020-09-03,AZ,65,25,241,7840,135,1092
2020-09-03,CA,164,0,1270,78429,0,5125
2020-09-03,CO,3,14,0,5689,0,268
2020-09-03,CT,1,95,0,14136,0,101
2020-09-03,DC,1,0,23,3904,12,58
2020-09-03,DE,0,0,12,3914,0,104
2020-09-03,FL,149,273,0,20323,0,3487
2020-09-03,GA,73,234,0,26353,0,2675
2020-09-03,GU,0,0,9,653,0,66
2020-09-03,IA,9,0,88,4226,41,878
2020-09-03,ID,4,41,45,2008,0,296
2020-09-03,IL,24,0,360,39435,144,1360
2020-09-03,IN,7,53,257,9338,79,1104
2020-09-03,KS,0,0,94,0,35,0
2020-09-03,KY,10,32,132,6319,0,894
2020-09-03,LA,17,0,0,11507,128,813
2020-09-03,MA,17,30,61,31191,28,415
2020-09-03,MD,12,76,112,11266,0,693
2020-09-03,ME,0,1,4,7971,1,50
2020-09-03,MI,10,0,158,31861,75,774
2020-09-03,MN,7,26,138,6496,0,1038
2020-09-03,MO,3,0,0,8584,113,1397
2020-09-03,MS,10,0,176,4244,110,751
2020-09-03,MT,2,11,0,1607,0,180
2020-09-03,NC,24,0,257,30871,0,1656
2020-09-03,ND,2,8,16,1440,0,359
2020-09-03,NE,0,13,0,2903,0,421
2020-09-03,NH,0,0,0,4544,0,50
2020-09-03,NJ,7,31,98,27370,36,421
2020-09-03,NM,1,10,0,5637,0,200
2020-09-03,NV,27,0,187,2609,117,351
2020-09-03,NY,7,0,117,88092,61,889
2020-09-03,OH,50,89,244,25435,129,1345
2020-09-03,OK,14,52,204,8895,0,909
2020-09-03,OR,3,5,45,4453,22,129
2020-09-03,PA,20,0,0,13358,70,1160
2020-09-03,RI,4,-2,7,2927,4,65
2020-09-03,SC,13,58,235,9200,145,1193
2020-09-03,SD,0,9,0,1278,0,334
2020-09-03,TN,18,64,332,25057,158,1715
2020-09-03,TX,221,0,1433,37219,0,3680
2020-09-03,UT,4,19,43,4054,0,504
2020-09-03,VA,11,63,257,12714,123,1126
2020-09-03,VT,0,0,0,1749,0,5
2020-09-03,WA,4,8,0,15876,65,549
2020-09-03,WI,4,30,104,8451,0,740
2020-09-03,WY,0,2,0,663,0,28
2020-09-02,AK,0,1,0,2563,10,66
2020-09-02,AL,17,215,0,4690,0,623
2020-09-02,AR,27,35,0,5809,90,615
2020-09-02,AZ,21,44,248,4418,146,519
2020-09-02,CA,145,0,1339,105419,0,4255
2020-09-02,CO,6,37,0,4416,0,244
2020-09-02,CT,1,0,0,11539,0,102
2020-09-02,DC,1,0,22,1925,8,28
2020-09-02,DE,1,0,9,2093,0,14
2020-09-02,FL,130,300,0,15534,0,2310
2020-09-02,GA,62,178,0,11223,0,1916
2020-09-02,GU,0,0,8,402,0,47
2020-09-02,IA,3,0,87,5381,39,726
2020-09-02,ID,7,0,46,1127,0,280
2020-09-02,IL,27,0,347,30623,142,2128
2020-09-02,IN,13,49,247,7972,69,859
2020-09-02,KS,12,57,94,4670,35,1328
2020-09-02,KY,18,36,138,5984,0,806
2020-09-02,LA,20,0,0,13102,132,1151
2020-09-02,MA,-4,-91,58,15291,29,-7757
2020-09-02,MD,5,14,113,6273,0,456
2020-09-02,ME,1,2,6,4278,1,19
2020-09-02,MI,14,0,156,26761,78,648
2020-09-02,MN,10,46,135,17202,0,730
2020-09-02,MO,4,0,0,5395,113,1458
2020-09-02,MS,33,0,190,3288,111,781
2020-09-02,MT,4,14,0,1395,0,182
2020-09-02,NC,38,0,270,18483,0,1129
2020-09-02,ND,3,11,16,1412,0,265
2020-09-02,NE,2,8,0,2279,0,287
2020-09-02,NH,0,0,0,0,0,0
2020-09-02,NJ,11,40,99,42914,29,348
2020-09-02,NM,3,8,0,5408,0,152
2020-09-02,NV,23,0,199,1720,113,239
2020-09-02,NY,5,0,117,87739,61,708
2020-09-02,OH,11,95,244,21922,126,1157
2020-09-02,OK,12,58,220,5611,0,719
2020-09-02,OR,6,13,49,4339,25,233
2020-09-02,PA,21,0,0,12116,67,816
2020-09-02,RI,1,14,8,2083,4,76
2020-09-02,SC,37,78,228,3973,145,657
2020-09-02,SD,2,7,0,1076,0,254
2020-09-02,TN,16,83,351,18978,165,1502
2020-09-02,TX,189,0,1476,37918,0,4334
2020-09-02,UT,1,24,47,4024,0,419
2020-09-02,VA,29,57,266,11075,134,927
2020-09-02,VT,0,0,0,540,0,2
2020-09-02,WA,16,24,0,6490,48,596
2020-09-02,WI,11,38,91,7831,0,578
2020-09-02,WY,0,2,0,198,0,45
2020-09-01,AK,2,5,0,25590,9,35
2020-09-01,AL,18,271,0,-27925,0,1558
2020-09-01,AR,17,93,0,3717,85,273
2020-09-01,AZ,15,0,253,4054,150,507
2020-09-01,CA,85,0,1352,93679,0,3712
2020-09-01,CO,1,25,0,3279,0,351
2020-09-01,CT,1,0,0,19115,0,127
2020-09-01,DC,0,0,22,2105,8,57
2020-09-01,DE,0,0,11,1468,0,106
2020-09-01,FL,190,369,0,52758,0,7487
2020-09-01,GA,101,243,0,22638,0,2226
2020-09-01,GU,3,0,4,386,0,52
2020-09-01,IA,7,0,88,2084,43,591
2020-09-01,ID,2,25,46,1455,0,221
2020-09-01,IL,38,0,362,21469,146,1492
2020-09-01,IN,16,51,239,6123,74,695
2020-09-01,KS,0,0,55,0,21,0
2020-09-01,KY,15,36,138,8312,0,789
2020-09-01,LA,34,0,0,16347,128,689
2020-09-01,MA,4,22,55,21300,29,355
2020-09-01,MD,6,34,112,7450,0,614
2020-09-01,ME,0,1,5,5778,1,22
2020-09-01,MI,14,0,156,24181,83,795
2020-09-01,MN,6,40,136,4408,0,491
2020-09-01,MO,8,0,0,7231,110,1058
2020-09-01,MS,20,0,196,3018,117,634
2020-09-01,MT,1,11,0,1970,0,88
2020-09-01,NC,39,0,270,37415,0,2111
2020-09-01,ND,2,10,15,473,0,192
2020-09-01,NE,5,12,0,1483,0,241
2020-09-01,NH,0,1,0,343,0,22
2020-09-01,NJ,5,40,84,800,33,380
2020-09-01,NM,8,17,0,4417,0,108
2020-09-01,NV,8,0,193,2023,119,405
2020-09-01,NY,3,0,109,76243,54,754
2020-09-01,OH,27,103,241,24112,127,1453
2020-09-01,OK,9,82,207,20968,0,666
2020-09-01,OR,1,41,43,3724,24,159
2020-09-01,PA,18,0,0,15774,73,770
2020-09-01,PR,1,0,71,0,51,108
2020-09-01,RI,2,9,8,2532,5,53
2020-09-01,SC,37,59,232,4000,141,854
2020-09-01,SD,0,7,0,826,0,240
2020-09-01,TN,27,100,348,15356,164,1396
2020-09-01,TX,145,0,1525,41481,0,4364
2020-09-01,UT,2,17,44,3457,0,296
2020-09-01,VA,32,52,258,11117,130,1021
2020-09-01,VT,0,0,0,3043,0,6
2020-09-01,WA,10,23,0,11576,49,162
2020-09-01,WI,9,61,100,10863,0,1036
2020-09-01,WY,4,4,0,270,0,24
2020-08-31,AK,0,0,0,1755,8,36
2020-08-31,AL,20,0,0,3402,0,823
2020-08-31,AR,13,31,0,13980,87,368
2020-08-31,AZ,-1,-16,256,4814,152,174
2020-08-31,CA,28,0,1346,137300,0,4176
2020-08-31,CO,1,18,0,4671,0,201
2020-08-31,CT,0,0,0,45206,0,384
2020-08-31,DC,1,0,21,2560,8,33
2020-08-31,DE,1,0,16,2102,0,86
2020-08-31,FL,68,85,0,14046,0,1876
2020-08-31,GA,28,32,0,14646,0,1498
2020-08-31,GU,0,0,5,376,0,48
2020-08-31,IA,3,0,85,3169,46,608
2020-08-31,ID,1,4,52,1498,0,190
2020-08-31,IL,7,0,347,45711,157,1668
2020-08-31,IN,5,200,222,10708,79,883
2020-08-31,KS,3,26,55,8538,21,1564
2020-08-31,KY,3,20,144,4842,0,364
2020-08-31,LA,19,0,0,3713,132,326
2020-08-31,MA,11,3,56,18439,22,304
2020-08-31,MD,3,48,107,11157,0,458
2020-08-31,ME,0,0,4,3260,1,14
2020-08-31,MI,5,0,156,19138,90,499
2020-08-31,MN,1,26,131,5277,0,675
2020-08-31,MO,22,0,0,7676,110,1042
2020-08-31,MS,32,26,207,4427,121,274
2020-08-31,MT,0,4,0,3496,0,81
2020-08-31,NC,10,0,244,11713,0,1186
2020-08-31,ND,2,0,17,1682,0,114
2020-08-31,NE,0,2,0,3113,0,293
2020-08-31,NH,0,0,0,1600,0,21
2020-08-31,NJ,8,0,103,21235,36,372
2020-08-31,NM,9,8,0,3872,0,69
2020-08-31,NV,3,0,196,1916,106,320
2020-08-31,NY,1,0,109,65585,51,656
2020-08-31,OH,10,59,244,46349,140,895
2020-08-31,OK,1,7,214,0,0,713
2020-08-31,OR,4,0,47,4234,22,261
2020-08-31,PA,0,0,0,8296,78,521
2020-08-31,PR,0,0,65,0,50,247
2020-08-31,RI,1,0,9,1835,5,46
2020-08-31,SC,11,29,247,6007,136,668
2020-08-31,SD,0,12,0,691,0,187
2020-08-31,TN,7,38,313,10171,155,1818
2020-08-31,TX,26,0,1525,10200,0,2615
2020-08-31,UT,0,13,45,2448,0,253
2020-08-31,VA,11,14,257,12277,146,847
2020-08-31,VT,0,0,0,2461,0,5
2020-08-31,WA,0,0,0,0,51,325
2020-08-31,WI,0,13,96,3552,0,268
2020-08-31,WY,0,0,0,958,0,22
2020-08-30,AK,0,1,0,1101,8,43
2020-08-30,AL,10,0,0,3898,0,1346
2020-08-30,AR,12,40,0,5239,84,478
2020-08-30,AZ,23,-12,263,6691,161,374
2020-08-30,CA,71,0,1396,116129,0,6070
2020-08-30,CO,0,17,0,4505,0,182
2020-08-30,CT,0,0,0,0,0,0
2020-08-30,DC,1,0,24,2299,10,34
2020-08-30,DE,0,0,16,1783,0,-6
2020-08-30,FL,14,96,0,21814,0,2547
2020-08-30,GA,28,39,0,14096,0,1215
2020-08-30,GU,0,0,4,0,0,0
2020-08-30,IA,5,0,88,3545,42,971
2020-08-30,ID,5,16,52,2982,0,293
2020-08-30,IL,11,0,328,41701,155,1992
2020-08-30,IN,6,4,267,8684,79,879
2020-08-30,KS,0,0,96,0,31,0
2020-08-30,KY,9,0,149,0,0,455
2020-08-30,LA,27,0,0,38648,143,1624
2020-08-30,MA,13,3,62,16420,25,199
2020-08-30,MD,6,38,107,14258,0,497
2020-08-30,ME,0,2,4,4280,1,23
2020-08-30,MI,36,0,184,59530,93,1390
2020-08-30,MN,2,43,136,10002,0,932
2020-08-30,MO,12,0,0,7446,111,1465
2020-08-30,MS,14,0,215,0,111,647
2020-08-30,MT,0,3,0,1191,0,89
2020-08-30,NC,9,0,260,24073,0,1051
2020-08-30,ND,0,3,17,0,0,221
2020-08-30,NE,0,10,0,2410,0,317
2020-08-30,NH,0,0,0,1947,0,8
2020-08-30,NJ,4,10,95,28296,28,314
2020-08-30,NM,1,10,0,4306,0,105
2020-08-30,NV,0,0,182,2717,102,447
2020-08-30,NY,8,0,112,99324,47,698
2020-08-30,OH,2,29,254,24812,135,922
2020-08-30,OK,2,20,214,0,0,667
2020-08-30,OR,7,0,47,4744,22,239
2020-08-30,PA,2,0,0,11791,72,670
2020-08-30,PR,6,0,63,0,46,243
2020-08-30,RI,0,5,9,1759,5,46
2020-08-30,SC,11,17,250,6175,143,1075
2020-08-30,SD,0,11,0,765,0,380
2020-08-30,TN,22,89,306,11170,155,835
2020-08-30,TX,90,0,1566,16519,0,3824
2020-08-30,UT,0,23,45,3729,0,448
2020-08-30,VA,1,43,251,11816,132,938
2020-08-30,VT,0,0,0,3015,0,11
2020-08-30,WA,0,61,0,36564,51,499
2020-08-30,WI,3,29,104,4562,0,570
2020-08-30,WY,0,0,0,0,0,36
2020-08-29,AK,0,1,0,6064,7,93
2020-08-29,AL,45,0,0,9251,0,1704
2020-08-29,AR,16,0,0,8120,95,795
2020-08-29,AZ,29,5,262,7670,164,629
2020-08-29,CA,144,0,1411,94012,0,4981
2020-08-29,CO,7,48,0,5557,0,268
2020-08-29,CT,0,0,0,0,0,0
2020-08-29,DC,0,0,25,4133,13,74
2020-08-29,DE,0,0,14,1577,0,266
2020-08-29,FL,150,287,0,24337,0,3132
2020-08-29,GA,105,198,0,22809,0,2386
2020-08-29,GU,0,0,4,474,0,60
2020-08-29,IA,13,0,91,4642,43,778
2020-08-29,ID,10,21,52,1601,0,262
2020-08-29,IL,11,0,349,46904,134,1880
2020-08-29,IN,8,21,278,10623,72,1121
2020-08-29,KS,0,0,96,0,31,0
2020-08-29,KY,3,28,149,10189,0,820
2020-08-29,LA,0,0,0,0,141,0
2020-08-29,MA,13,24,62,23461,26,446
2020-08-29,MD,10,33,106,12583,0,630
2020-08-29,ME,0,1,2,4132,1,53
2020-08-29,MI,0,0,184,0,93,0
2020-08-29,MN,4,54,134,8410,0,1017
2020-08-29,MO,32,0,0,9495,113,1198
2020-08-29,MS,14,21,215,4900,111,735
2020-08-29,MT,4,12,0,2318,0,188
2020-08-29,NC,31,0,264,32673,0,2585
2020-08-29,ND,2,1,17,1377,0,372
2020-08-29,NE,1,14,0,2464,0,335
2020-08-29,NH,0,1,0,1153,0,30
2020-08-29,NJ,3,31,88,58204,26,393
2020-08-29,NM,2,10,0,5109,0,136
2020-08-29,NV,15,0,182,3361,102,609
2020-08-29,NY,7,0,116,93238,48,635
2020-08-29,OH,21,67,260,28855,143,1216
2020-08-29,OK,11,75,214,7025,0,1093
2020-08-29,OR,9,15,47,4858,22,293
2020-08-29,PA,16,0,0,15273,78,843
2020-08-29,PR,4,0,65,0,44,260
2020-08-29,RI,1,18,8,3246,6,174
2020-08-29,SC,43,167,245,7816,145,1298
2020-08-29,SD,2,11,0,1141,0,425
2020-08-29,TN,24,0,338,20036,166,1465
2020-08-29,TX,154,0,1648,36311,0,4762
2020-08-29,UT,0,16,48,4378,0,458
2020-08-29,VA,18,52,245,15020,131,1217
2020-08-29,VT,0,0,0,3333,0,12
2020-08-29,WA,15,5,0,15009,46,533
2020-08-29,WI,6,39,90,7933,0,862
2020-08-29,WY,0,0,0,0,0,21
2020-08-28,AK,0,3,0,3202,8,116
2020-08-28,AL,31,262,0,6892,0,1162
2020-08-28,AR,17,38,0,7189,95,838
2020-08-28,AZ,49,2,272,8630,160,519
2020-08-28,CA,140,0,1477,86893,0,5329
2020-08-28,CO,6,17,0,7643,0,430
2020-08-28,CT,0,0,0,13865,0,145
2020-08-28,DC,0,0,22,4788,10,57
2020-08-28,DE,0,0,12,2875,0,107
2020-08-28,FL,88,311,0,26498,0,3732
2020-08-28,GA,78,208,0,15849,0,2298
2020-08-28,GU,0,0,4,515,0,55
2020-08-28,IA,12,0,91,4331,41,1185
2020-08-28,ID,6,24,53,2174,0,342
2020-08-28,IL,20,0,352,46234,132,2434
2020-08-28,IN,11,71,281,8494,67,809
2020-08-28,KS,6,52,96,6939,31,1111
2020-08-28,KY,8,31,158,10986,0,779
2020-08-28,LA,30,0,0,9669,141,606
2020-08-28,MA,16,16,60,23278,26,460
2020-08-28,MD,14,43,106,15587,0,601
2020-08-28,ME,0,2,6,5224,1,22
2020-08-28,MI,6,0,184,32250,93,793
2020-08-28,MN,4,31,137,7370,0,850
2020-08-28,MO,14,0,0,10192,118,1418
2020-08-28,MS,14,12,203,5645,108,599
2020-08-28,NC,22,0,278,28751,0,1415
2020-08-28,ND,0,16,17,1127,0,307
2020-08-28,NE,5,14,0,3470,0,374
2020-08-28,NH,1,0,0,2118,0,22
2020-08-28,NJ,10,26,83,0,30,399
2020-08-28,NM,3,15,0,6789,0,122
2020-08-28,NV,16,0,197,3687,108,632
2020-08-28,NY,3,0,122,97190,51,636
2020-08-28,OH,29,71,271,23470,151,1296
2020-08-28,OK,8,46,229,9221,0,710
2020-08-28,OR,5,30,53,5788,23,190
2020-08-28,PA,20,0,0,17070,80,835
2020-08-28,PR,12,0,72,0,51,257
2020-08-28,RI,2,11,8,3284,4,94
2020-08-28,SC,27,0,246,7137,146,1353
2020-08-28,SD,3,12,0,1334,0,323
2020-08-28,TN,28,74,324,25639,169,1636
2020-08-28,TX,196,0,1636,30887,0,4031
2020-08-28,UT,4,26,44,3309,0,391
2020-08-28,VA,35,69,261,34760,136,2134
2020-08-28,VT,0,0,0,1861,0,4
2020-08-28,WA,10,34,0,16313,45,598
2020-08-28,WI,2,52,103,8313,0,864
2020-08-28,WY,0,0,0,663,0,41
2020-08-27,AK,0,1,0,1332,9,84
2020-08-27,AL,31,0,0,11355,0,1769
2020-08-27,AR,7,43,0,6033,99,722
2020-08-27,AZ,33,50,311,7338,176,680
2020-08-27,CA,143,0,1492,81228,0,4430
2020-08-27,CO,4,26,0,4858,0,350
2020-08-27,CT,2,93,0,15331,0,130
2020-08-27,DC,0,0,24,2884,10,72
2020-08-27,DE,0,0,15,974,0,-10
2020-08-27,FL,139,316,0,21277,0,3229
2020-08-27,GA,82,188,0,17452,0,2484
2020-08-27,GU,1,0,3,890,0,112
2020-08-27,IA,16,0,99,6284,44,1551
2020-08-27,ID,11,19,53,1504,0,305
2020-08-27,IL,23,0,390,42803,151,1707
2020-08-27,IN,7,142,279,11064,71,1145
2020-08-27,KS,0,0,76,0,25,0
2020-08-27,KY,8,55,154,8748,0,748
2020-08-27,LA,23,0,0,9359,145,677
2020-08-27,MA,20,19,61,24975,29,368
2020-08-27,MD,5,51,107,11334,0,577
2020-08-27,ME,0,3,4,3906,1,25
2020-08-27,MI,16,0,184,29616,85,863
2020-08-27,MN,13,52,139,13289,0,1154
2020-08-27,MO,1,0,0,9371,110,1512
2020-08-27,MS,26,33,230,4263,125,585
2020-08-27,NC,24,0,272,29633,0,2091
2020-08-27,ND,1,9,17,1108,0,332
2020-08-27,NE,3,8,0,3436,0,379
2020-08-27,NH,1,0,0,2147,0,35
2020-08-27,NJ,7,51,77,26945,29,360
2020-08-27,NM,9,17,0,5958,0,188
2020-08-27,NV,21,0,207,2523,110,554
2020-08-27,NY,4,0,126,82646,52,791
2020-08-27,OH,32,107,257,67139,150,1244
2020-08-27,OK,15,64,211,7753,0,712
2020-08-27,OR,5,25,48,4549,26,180
2020-08-27,PA,11,0,0,14123,82,620
2020-08-27,PR,8,0,74,0,41,459
2020-08-27,RI,3,7,10,3648,3,135
2020-08-27,SC,55,0,262,7435,144,505
2020-08-27,SD,0,2,0,2895,0,343
2020-08-27,TN,25,74,324,24282,166,1826
2020-08-27,TX,265,0,1704,37590,0,5600
2020-08-27,UT,2,19,41,4072,0,383
2020-08-27,VA,0,65,264,0,148,0
2020-08-27,VT,0,0,0,1898,0,11
2020-08-27,WA,4,45,0,10749,37,609
2020-08-27,WI,11,33,96,9913,0,912
2020-08-27,WY,0,2,0,3916,0,38
2020-08-26,AK,1,2,0,921,6,52
2020-08-26,AL,8,212,0,14396,0,2012
2020-08-26,AR,21,48,0,8440,108,649
2020-08-26,AZ,104,11,305,4520,180,186
2020-08-26,CA,150,0,1507,64247,0,6004
2020-08-26,CO,1,8,0,3849,0,193
2020-08-26,CT,0,0,0,15149,0,180
2020-08-26,DC,1,0,25,2088,13,38
2020-08-26,DE,1,0,13,1743,0,24
2020-08-26,FL,155,370,0,23074,0,2937
2020-08-26,GA,49,222,0,15815,0,2236
2020-08-26,GU,2,0,4,816,0,136
2020-08-26,IA,15,0,102,5124,40,941
2020-08-26,ID,12,16,47,4362,0,405
2020-08-26,IL,37,0,350,48205,132,2157
2020-08-26,IN,18,188,283,10618,75,938
2020-08-26,KS,11,43,76,6604,25,1536
2020-08-26,KY,7,0,151,7259,0,662
2020-08-26,LA,54,0,0,13261,148,1545
2020-08-26,MA,27,20,68,19429,29,336
2020-08-26,MD,10,39,106,7166,0,440
2020-08-26,ME,1,2,5,4601,1,21
2020-08-26,MI,6,0,186,40334,93,843
2020-08-26,MN,17,36,134,5992,0,529
2020-08-26,MO,9,0,0,6636,116,1426
2020-08-26,MS,58,26,232,3625,119,904
2020-08-26,NC,36,0,281,17398,0,1244
2020-08-26,ND,0,6,17,1281,0,233
2020-08-26,NE,0,16,0,3978,0,301
2020-08-26,NH,1,0,0,1955,0,9
2020-08-26,NJ,10,41,72,23404,29,326
2020-08-26,NM,5,24,0,5396,0,197
2020-08-26,NV,20,0,211,1620,118,253
2020-08-26,NY,8,0,136,70623,54,566
2020-08-26,OH,48,87,259,18943,144,1089
2020-08-26,OK,19,82,211,5887,0,666
2020-08-26,OR,8,10,53,4436,27,236
2020-08-26,PA,19,0,0,12472,80,501
2020-08-26,PR,9,0,62,0,44,18
2020-08-26,RI,2,4,11,1759,4,82
2020-08-26,SC,44,0,268,3367,156,605
2020-08-26,SD,1,7,0,20,0,292
2020-08-26,TN,20,88,340,25573,169,1936
2020-08-26,TX,229,0,1723,41696,0,5407
2020-08-26,UT,4,27,40,3888,0,407
2020-08-26,VA,21,67,265,6749,145,823
2020-08-26,VT,0,0,0,623,0,4
2020-08-26,WA,9,53,0,30,47,632
2020-08-26,WI,6,41,107,9610,0,786
2020-08-26,WY,0,0,0,0,0,50
2020-08-25,AK,4,5,0,3295,6,33
2020-08-25,AL,13,0,0,3426,0,532
2020-08-25,AR,15,51,0,0,108,480
2020-08-25,AZ,21,146,319,4123,168,859
2020-08-25,CA,105,0,1540,105539,0,4480
2020-08-25,CO,7,49,0,31404,0,459
2020-08-25,CT,3,0,0,4961,0,29
2020-08-25,DC,0,0,28,2176,12,45
2020-08-25,DE,-1,0,12,1807,0,20
2020-08-25,FL,183,445,0,16695,0,2665
2020-08-25,GA,106,292,0,23568,0,2101
2020-08-25,GU,0,0,6,854,0,77
2020-08-25,IA,8,0,82,2984,37,661
2020-08-25,ID,7,13,47,1293,0,217
2020-08-25,IL,29,0,345,39179,135,1680
2020-08-25,IN,16,74,276,8114,77,829
2020-08-25,KS,0,0,64,0,22,0
2020-08-25,KY,10,47,151,7335,0,669
2020-08-25,LA,33,0,0,21031,141,550
2020-08-25,MA,12,11,61,22425,28,398
2020-08-25,MD,13,44,97,7595,0,377
2020-08-25,ME,0,1,5,2506,1,12
2020-08-25,MI,21,0,186,23330,86,951
2020-08-25,MN,8,43,137,4307,0,409
2020-08-25,MO,14,0,0,3674,119,692
2020-08-25,MS,67,29,234,3798,124,801
2020-08-25,NC,35,0,270,13319,0,1345
2020-08-25,ND,2,14,16,1352,0,233
2020-08-25,NE,5,20,0,723,0,158
2020-08-25,NH,0,1,0,1626,0,16
2020-08-25,NJ,4,16,78,20781,30,355
2020-08-25,NM,3,9,0,4760,0,66
